Company,Job title,Location,Salary,Salary estimate,Employees,Founded,Company type,Company industry,Company sector,Company revenue,Career opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance,Description
Swingers Golf,Junior Data Analyst,"London, England",-1,"£31,250 /yr (est.)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Junior Data Analyst
We're looking for a Junior Data Analyst to join our growing team based at our Head Office to assist the Data Analytics Manager in ad hoc analysis for different departments across both the UK and US! In return you will receive a competitive salary plus excellent benefits!
About Us:
Swingers takes crazy golf, street food and amazing cocktails and combines them all into one incredible social experience. All our venues have a variety of nine-hole crazy golf courses, beautiful private hire spaces, delicious street food, world-class cocktails and unparalleled hospitality.
Here in the UK, we have two venues in the heart of London, one in the City and one in the West End.
We have also taken Swingers to the US, with venues in New York City and Washington D.C.
Swingers is a young, dynamic business that is growing rapidly, with plans to open additional venues in the USA over the next few years. As a result, this role offers the right person huge opportunities and career progression.
In short, what will I be doing?
Manually uploading data sets into the Data Warehouse whilst looking at solutions to automate.
Implementing integrations between the Data Warehouse and new systems.
Managing the Data Warehouse support portal.
Daily review of data loads into the Data Warehouse from each system and resolving any issues that arise.
Developing and providing reporting and analysis of Operational Business Drivers using analytics tools, including Power BI and Advanced Excel.
Updating existing and creating new dashboards to provide insight into the business and assisting each department to make informed decisions.
Carrying out training sessions and workshops to guide both head office and venue teams.
Managing Power BI user access via MS Office.
Working closely with the new ERP system to help the business maximise revenue.
Assisting the Data Analytics Manager in the budget process.
Developing weekly reporting to enhance business performance.
So, what are we looking for?
Someone with previous experience in Power BI training/Data warehouse management.
An individual who possesses advanced problem-solving skills and analytical skills who is able to organise, prioritise, and manage multiple deadlines.
Someone with a self-starter mentality with the ability to take ownership and accountability.
An individual with excellent verbal and written communication skills .
Why Join us?
You'll receive loads of support from your peers, your manager and the head office team as we want everyone to succeed.
We offer Enrolment to HSF which is an everyday health cash plan. This includes 24/7 Telephone GP advice plan, virtual doctor, counselling, legal advice and personal accident cover. It also helps to cover the cost of everyday healthcare such as dental, optical, physiotherapy and much more!
Access to HSF Perkbox platform which provides amazing discounts and savings on a wide range of goods and services!
We absolutely love a party or a chance to get together and crown the next golfing champion, you'll get free gym membership, staff discounts and access to various employee benefit platforms.
If this sounds good, then we can't wait to hear from you! Please click ""Apply"" NOW
Job Type: Full-time
Salary: £30,000.00-£32,500.00 per year
Show Less
Report"
"Event Concept
4.1",Junior Data Analyst,"London, England",-1,"£35,000 /yr (est.)",51 to 200 Employees,1992,Company - Public,Audio/Visual,"Arts, Entertainment & Recreation",$5 to $25 million (USD),3.9,3.5,3.9,3.7,3.1,"Event Concept are looking for a Junior Data Analyst to join their data team!
Reporting into our Head of Data and Inventory you’ll work across the business, collaborating with all departments to support the evolvement of our data analytics. You’ll be working closely with our finance and inventory teams developing regular reporting, looking at our assets and analysing movement and profitability. You’ll also have the opportunity to be involved in a variety of data driven projects covering everything from resource time tracking to system integrations.
The Role:
Creating and maintaining Power BI Dashboards and reports, as well as migrating existing Excel reporting across to Power BI
Documenting data integrations and reports including creating and maintaining integrations between data systems to reduce manual entry, utilising data automation tools
Problem solving data issues within systems and identifying program errors
Satellite support for the finance team, including cash flow modelling (excel based)
Assisting with systems best practices with the aim of making our data more accurate
Working with the Head of Data to generate business cases and reporting for our Leadership Team
Assisting with market research and analysis
Gaining an understanding of our order and asset management software with a view to become an internal super user
Working with stakeholders to understand business requirements and suggest areas for analysis
Undertake training required to improve skills required for the role
Exploring the flow of data through the business from the point of enquiry to client delivery and proposing new processes and system integration
About You:
Previous experience in an analytical/data role
A strong understanding of Microsoft Excel and Power Query is essential for this role
You’ll have previously designed and created Power BI reports and have an enthusiasm to develop your data programming skills
You have knowledge of programming languages such as SQL, Oracle, M, R or Python
A genuine passion for data, not only capture but also being able to tell the story and propose change based on that data
Accuracy and attention to detail are a vital skill set for this role
Keen interest and appetite to learn about the live events industry and the importance of data to our growth
Ability to communicate well, orally and written. Professional demeanor and resilient under pressure
Naturally sociable and able to develop and maintain positive working relationships
Awareness that the role is varied and may require a direction from a number of departments
About Us:
We are a values driven organisation and they play an important part of our culture:
Do more with less: Environmental sustainability is one of our core strategic pillars. We have an ambitious environmental 2030 pledge and we will expect you to commit to coming on that journey with us, professionally and personally.
Creative ingenuity: Creativity exists as a red thread through everything we do, from our very visible creative concepts to finding new and creative ways to solve complex problems and evolve internal process.
Always excellent: We deliver excellence to our clients and that requirement filters through to every element of our culture. Our technical excellence and attention to detail underpins all we do (… but that doesn’t mean we don’t take calculated risks!)
Passionately proud: We are immensely proud of our team and they are equally proud of the company they work for.
Talk: We operate a safe and inclusive environment. Awareness and understanding of every individuals lived experience is valued. We talk openly about hard things. We will ask you to do the same.
What’s next?: We always have one eye on the horizon and are continually asking ourselves … what’s next?
Find out a bit more about our Culture here
https://eventconcept.co.uk/media/9280/event-concept-culture-handbook.pdf
Check out our benefits below
https://eventconcept.co.uk/media/9276/ec-benefits-summary.pdf
Sound like you? We’d love to hear from you!
Job Type: Full-time
Salary: £30,000.00-£40,000.00 per year
Schedule:
Monday to Friday
Ability to commute/relocate:
LONDON: reliably commute or plan to relocate before starting work (required)
Work authorisation:
United Kingdom (required)
Work Location: One location
Show Less
Report"
"Compass Group
3.4",Data Analyst,"London, England",-1,"£45,000 /yr (est.)",10000+ Employees,1941,Company - Public,Catering & Food Service Contractors,Restaurants & Food Service,$10+ billion (USD),3.2,3.0,3.2,3.0,3.2,"What you'll be doing:
Data Scientist
35-45k Basic
On-going training & development
Medicash – Healthcare benefits, including dental, optical and therapy treatments. (Includes up to four dependent children)
Exclusive Benefits & Wellbeing site (Perks at Work)
Entertainment discounts - Up to 55% off cinema tickets
Health & wellbeing discounts - Discounts for Nuffield Health (20%) and Pure Gym (10%)
Travel discounts - Discounts for holiday companies such as TUI and Expedia
Shopping discounts - Save up to 15% at high street and online stores by purchasing Shopping Cards. Many of the Shopping Cards can be reloaded, and some can be used online to double your savings with existing online offers
Meals on duty
Travel Loan (after 3 months service)
Vodaphone discounts
Employee Assistance Programme
3 days additional leave, following return from Maternity
Day off for Babies first birthday
Holiday Purchase scheme
Professional subscriptions
Company Overview
E15 Insights uses data, analytics and deep insights to drive business strategy, innovation and decision-making.

Across Levy UK&I, E15 Insights creates value through elevating operational delivery, enhancing consumer experiences and optimizing innovation and new investment opportunities.
The Role
At E15 Insights, we are growing our data, consulting and insights team and have an amazing opportunity for the right person to join us.
The Data Scientist will work on a varied range of projects where they will work collaboratively with other team members to use the significant data available to E15 Insights from across the Levy UK&I business. The Data Scientist will develop a thorough understanding of the data available and enable targeted querying of the database to both test hypotheses and opportunities and to create automation of data to allow long term monitoring and optimisation of the wider business.
The projects will range across E15 Insights remit in sports stadia and facilities, arenas, theatres and other venues, with a varied scope from tactical investments to improve financial performance or consumer experiences through to major renovations and investments.
To excel in this role, you will be experienced in data management and evaluation and have a inquisitive approach to identifying opportunities that have a real world benefit. You will be a self-starter, enjoy working in a fast-paced team environment, have excellent people skills and have a clear vision and eye for detail. You will interact on a regular basis with internal stakeholders and be proactive in delivering on tasks and achieving deadlines.
Who we are:
Levy UK + Ireland is the sports and hospitality sector of Compass Group UK and Ireland. It is the market leader in the provision of legendary food and drink experiences at some of the UK’s most significant sporting, arena, and leisure venues.

Through strong client partnerships, Levy UK + Ireland creates bespoke food concepts, service standards and pioneering design, implementing a guest-first approach and ongoing innovation at each venue. With a company-wide passion for food, Levy UK + Ireland creates menus and food experiences that feature fantastic seasonal dishes, with a strong focus on British ingredients.

As well as providing tailor-made concepts for its clients, Levy UK + Ireland also delivers corporate hospitality, event catering, venue sourcing and support services, through its portfolio of businesses. These include Keith Prowse, Payne and Gunter, and Lime Venue Portfolio.

Website https://levy.co.uk/
LinkedIn Levy UK
Twitter @Levy_UK
Instagram @Levy_UK_ Ireland
Facebook @Levy_UK

Levy UK + Ireland is a sector of Compass Group UK and Ireland which is part of Compass Group Plc, the world's leading foodservice company. We specialise in providing food, vending and related services on our clients' premises. The company operates across the core sectors of Business + Industry, Defence, Offshore + Remote Site, Healthcare, Education, Sports + Leisure and Vending with an established brand portfolio.
Please note that we reserve the right to remove this advert prior to the advertised date, dependent on the level of response received. You are therefore advised to apply at your earliest convenience.
Compass Group UK+I
Show Less
Report"
"Lorien
4.4",Junior Data Analyst,"London, England",-1,"£40,000 /yr (est.)",201 to 500 Employees,1977,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.3,3.9,4.4,4.5,4.3,"Junior Data Analyst- Permanent
Salary: £35,000-£45,000
Location: Central London
Are you a passionate Data enthusiast looking for the next significant step in your career? Do you have experience working with Python?
The client
Working on important and impactful public policy challenges, such as improving girls' access to education to transforming citizen experience of public services.
Your responsibilities
Able to coordinate and manage multiple projects in a team environment
Checking of supplied data for sense, consistency and accuracy.
Understanding, articulating, managing and responding to customer's detailed technical issues in a timely manner
Ability to complete detailed work accurately
Your experience
Ideally an interest to work in research/public policy
Experience in data administration, data analysis, data warehousing and data cleaning
Experience using Python, SPSS and Excel
Competent in Windows based setting, proficient in keyboarding, internet, and automated systems usage
An understanding of relational, object and dimensional databases
Ability to build relationships with clients with strong interpersonal and communication skills
What's next?
If you believe you have the desired skills and experience, please follow the link to apply and attach a copy of your latest CV. If successful, a Consultant will be in touch to discuss in more detail.
IND_PC1
Carbon60, Lorien & SRG - The Impellam Group STEM Portfolio are acting as an Employment Business in relation to this vacancy.
Show Less
Report"
Miryco Consulting,Junior Data Analyst,"London, England",-1,"£47,500 /yr (est.)",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"London, UK
£40,000 - £55,000

Boutique Fund of Hedge Funds – Excellent opportunity for a Junior Data Analyst to sit within a high quality Data team, focusing on all data analysis, systems, applications, reporting and quantitative analysis for the fund, and additionally collaborate with Finance, Ops, and Marketing relative to their data strategy and data requirements.
Show Less
Report"
Miryco Consulting,Data Analyst (Graduate),"London, England",-1,"£35,000 /yr (est.)",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"London, UK
£35,000

Top Tier Investment Firm – This role will see you sitting within a team of high calibre Operations and Data Analysts, working alongside the firm’s middle office, carrying out complex analysis to optimise operational processes at the heart of the business. It would ideally suit a high-achieving recent graduate with good problem-solving analytical skills.
Show Less
Report"
Unwork,Data Analyst,"London, England",-1,"£30,000 /yr (est.)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"We are looking for an analytical and critical thinker to join our consulting team as an analyst. This is an opportunity for applicants with initiative and business acumen to work directly with our clients, some of the most dynamic companies across the world. The role will involve working on the data and analysis side of our consulting projects. Typical projects focus on work and workplace strategy, property and real estate strategy, technology and change management.
Position Profile
As an analyst, you will form part of our consulting team. This is an exciting opportunity to join an innovative and creative consulting company, which is part of a wider group focusing on the impact of new technology and design on people, business and the built environment.
You will mainly be working on the back end of the data side of the business, collecting data, producing visualisations, and improving our methods. This will involve extensive use of MS Excel, Tibco Spotfire, Python, R and potentially other data analysis platforms. You will be responsible for using these to generate insights into client data which will be used to make strategic decisions.
Key Responsibilities
Assisting with data collection process
Data and trend analysis
Questionnaire design and results analysis
Creating presentations, interim and final delivery packs for clients, involving copy writing, content creation, image selection and layout design
Creating and managing a database of all data collected from previous and future projects
Process automation
Using novel methods and tools to improve existing processes
Attending workshops and client meetings as required
Experience
Educated to degree level (or equivalent qualification/relevant experience) or higher in a numerate/scientific discipline
Strong ability in MS Excel and PowerPoint
Previous experience in a business research or analyst position (desirable)
Intermediate ability/experience of MS Access (desirable)
Knowledge of or experience in coding (desirable)
Knowledge of or experience in Python, R and/or VBA (desirable)
Skills And Characteristics
Excellent analysis and writing skills
Business acumen and understanding of business needs
Strong verbal and written communication skills
Strong analytical and critical thinking skills
Strong time and project management skills
Other Role Information
Location
You will primarily be located at our South Bank office but may also work occasionally at our Hampton Wick head office and regularly from client sites within the UK and occasionally abroad.
Pay and Benefits
Salary package £25-35k (including bonus) depending on experience
32 days holiday per annum rising to 37 linked to length of service (incl. Bank Holidays)
Hybrid working
Share options
Pension
For more information, visit www.unwork.com
Job Type: Full-time
Salary: £25,000.00-£35,000.00 per year
Benefits:
Company events
Work from home
Schedule:
Monday to Friday
Ability to commute/relocate:
London, SE1 0HF: reliably commute or plan to relocate before starting work (required)
Application question(s):
Do you hold a numerate/scientific degree?
Have you worked with quantitative or qualitative data before?
Will you now or in the future require sponsorship for employment visa status?
Experience:
Python: 1 year (required)
Microsoft Excel: 1 year (required)
Work authorisation:
United Kingdom (required)
Work Location: Hybrid remote in London, SE1 0HF
Application deadline: 30/01/2023
Show Less
Report"
"Enstar Group
3.7",Data Analyst - Actuarial Team,"London, England",-1,"£52,225 /yr (est.)",1001 to 5000 Employees,-1,Company - Public,Investment & Asset Management,Finance,$2 to $5 billion (USD),3.1,3.8,3.2,3.4,3.4,"This new role will work with the Actuarial Data Solutions Lead to provide support to the International Reserving Teams. Enstar's work and growth across our Lloyd's and London Market business means we are looking for a new person to join our team.
Key accountabilities & deliverables
Provide support to the Actuarial Data Solutions Lead
Production of data for use by the actuarial team for reserve reviews
Run quarter end process in timely manner.
Support actuarial and finance transformation programmes.
Assist in understanding of data lineages and transformation performed on various systems.
Analyse source data and data outputs from finance and actuarial solutions.
Maintain actuarial solutions implemented on SQL server platforms.
Work with the Actuarial Solution lead to develop solutions that meets actuarial data requirements.
Education & experience
- 2+ years of business experience
- Advanced TSQL capabilities including complex stored procedures
- VBA development experience
- Exposure to dimensional modelling
- PowerBI experience is ideal
- Some insurance knowledge preferred
Job Type: Full-time
Benefits:
Life insurance
Private dental insurance
Private medical insurance
Work from home
Schedule:
Monday to Friday
Supplemental pay types:
Bonus scheme
Ability to commute/relocate:
London: reliably commute or plan to relocate before starting work (required)
Education:
Bachelor's (preferred)
Experience:
Data analyst: 2 years (preferred)
Work Location: Hybrid remote in London
Show Less
Report"
"Noir Consulting
5.0",Web Data Analyst – Hertfordshire / Hybrid,United Kingdom,-1,"£60,000 /yr (est.)",51 to 200 Employees,2005,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $50 million (USD),4.2,4.7,4.2,4.5,4.5,"Web Data Analyst (e-commerce) - Hertfordshire / Hybrid
(Data Analyst, Data Analysis, Web Data Analyst, e-commerce, Agile, Lean, SQL, GA, General Assembly, B2C, Data Analyst, Data Analysis, Web Data Analyst, Urgent)
Our client is an exciting and cutting-edge retail giant with a global presence. They have been a market leader within the e-commerce sector for many years and their industry has never been stronger. They are looking for an exceptional Web Data Analyst to be the expert analyst of website data within the agile product team. You will need to be an ambitious and talented Web Data Analyst, specialising in e-commerce websites who can collaborate with Web Developers and UX Designers to help understand and improve commercial performance, conversion, user journeys and customer behaviour.
We are seeking passionate Web Data Analysts from e-commerce backgrounds who have very strong data analysis experience within Agile product teams. Excellent communication skills are expected in order to mentor and coach others about data and data analysis and sharing analysis results within the web team and beyond. You will also be expected to have significant experience in GA, SQL and other data sources.
This is a rare opportunity to join and have a huge impact within a truly exciting global brand. The company is quick to recognize talent and keen to nurture and develop it, as such your career with the company will go as far as your ambitions take you. The exceptional career opportunity really makes this an elite environment for Web Data Analysts.
Salary: £55k - £65k + Bonus + Benefits
To apply for this position please send your CV to Nathan Warner at Noir.
Noir continues to be the leading Microsoft recruitment agency; we can help you make the right career decisions!
Web Data Analyst (e-commerce) - Hertfordshire / Hybrid
(Data Analyst, Data Analysis, Web Data Analyst, e-commerce, Agile, Lean, SQL, GA, General Assembly, B2C, Data Analyst, Data Analysis, Web Data Analyst, Urgent)
Our client is an exciting and cutting-edge retail giant with a global presence. They have been a market leader within the e-commerce sector for many years and their industry has never been stronger. They are looking for an exceptional Web Data Analyst to be the expert analyst of website data within the agile product team. You will need to be an ambitious and talented Web Data Analyst, specialising in e-commerce websites who can collaborate with Web Developers and UX Designers to help understand and improve commercial performance, conversion, user journeys and customer behaviour.
We are seeking passionate Web Data Analysts from e-commerce backgrounds who have very strong data analysis experience within Agile product teams. Excellent communication skills are expected in order to mentor and coach others about data and data analysis and sharing analysis results within the web team and beyond. You will also be expected to have significant experience in GA, SQL and other data sources.
This is a rare opportunity to join and have a huge impact within a truly exciting global brand. The company is quick to recognize talent and keen to nurture and develop it, as such your career with the company will go as far as your ambitions take you. The exceptional career opportunity really makes this an elite environment for Web Data Analysts.
Salary: £55k - £65k + Bonus + Benefits
To apply for this position please send your CV to Nathan Warner at Noir.
NOIRUKTECHREC
NOIRUKREC
Show Less
Report"
"Royal London Group
3.6",Trainee Data Analyst,"London, England",-1,"£51,962 /yr (est.)",1001 to 5000 Employees,1861,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),3.3,3.8,3.7,3.1,3.9,"Job Title: Trainee Data Analyst
Contract Type: Permanent
Location: London
Closing date: 3rd February 2023

At Royal London we believe your difference is our strength and our organisation benefits from the different perspectives that diversity brings. Studies have shown that people from under-represented groups are less likely to apply unless they meet every requirement. So, if you’re excited about this role but your past experience isn't a perfect fit with the job description, we encourage you to apply anyway as you may be the right candidate for this or other opportunities.

About the role

We are looking for two Trainee Data Analysts to join the Data Management Support. You will govern data, by managing the workflow throughout the data lifecycle - from acquisition, delivery to archive. You will be responsible for monitoring inbound and outbound data flows – including the delivery of transactions which are in-scope of MiFID II reporting.

The Data Management Support team is part of the wider Data Management Group responsible for supporting the management of RLAM’s investment data.

Key responsibilities

Analyse, create and manage key data sets, ensuring errors as a result of incorrect data are kept to a minimal.
Meet daily and monthly SLA’s for data creation, exception reporting, and data delivery including MiFID II transaction reporting to RLAMS Approved Reporting Mechanism.
Ensure customer queries are fully meet and resolved within an appropriate timely manner
Responsible for monitoring MiFiD II transaction reporting delivery, ensuring accurate timely reporting of in-scope transactions
Provide effective and timely communication to relevant business and IT areas when interruptions and failures occur.

Criteria

Experienced in Excel, word and PowerPoint
Will either typically possess a university degree, analytic and systems skills, basic knowledge of finance and good communication skills, or will have a background in the operations area and will have acquired an understanding of the process.
Customer focus – showing a do it right do it now mentality
Confident and effective communicator
Analytical – capability to analyse data, identifying gaps and trends

What we offer

We've always been proud to reward our employees by offering a number of great benefits including:

A generous group pension scheme (up to 14% matching employer contribution)
28 days annual leave plus bank holidays with the option to buy/sell up to 5 days
Annual company and performance based bonus
Life assurance (up to 8 x annual salary)
Enhanced parental leave policies
Private medical insurance
Employee Assistance Programme - Access 24/7 to confidential health, legal & financial advice

Full details can be found on our benefits page

About Royal London

Royal London is the largest mutual life insurance, pensions and investment company in the UK. Since its foundation 160 years ago, Royal London has supported millions of people to protect and provide for themselves and their families.

Royal London Asset Management (RLAM) was established in 1988 and is a wholly owned and central part of the Royal London Group. Since our inception we have built a reputation as an innovative, high performing fund manager. Our track record and exceptional client service have been recognised with a number of awards. We are proud of the people we employ, the performance we have delivered and the wide-ranging group of clients we manage.

At Royal London, our People Promise is that we will all work somewhere inclusive, responsible, enjoyable and fulfilling. This promise has been at the heart of our approach to hybrid working, ensuing a balance of time working in our offices, supporting the culture of collaboration and inclusion and some working time from home, so we can all continue to benefit from the flexibility this brings. Our hybrid working approach is built around our mutual mindset, thinking about what is good for us as individuals (the ‘me’) and in the context of what is right for our customers, our colleagues and The Royal London group (the ‘we’). Together we belong- collaborate – learn and perform.

Our expectation is that colleagues working in hybrid roles will come into the office for 50% of their time, and the rest from home. We want to be as consistent as we can with our approach but we also appreciate some colleagues need adjustments based on personal circumstances. (e.g. to support a disability, or caring responsibility) and / or may wish to formally seek a flexible working pattern in line with our flexible working policy.

We appreciate the world of work continues to evolve and we will continue to listen to our colleagues views on this whilst ensuring our on-going approach is right for our business and customers
We are an equal opportunities employer. We work hard to attract the best talent for our award-winning team. We believe that embracing difference makes us stronger. Our diverse people bring us different skills – whatever their educational background, disability, gender, age, sexual orientation, race, religion or belief.
Show Less
Report"
"MI5
3.2",Intelligence & Data Analyst Development Programme Registration of Interest,"London, England",-1,-1,201 to 500 Employees,-1,Government,National Services & Agencies,Government & Public Administration,Unknown / Non-Applicable,2.5,2.5,2.1,1.0,2.3,"MI5 and MI6 are part of the UK’s Intelligence Services. We work together to safeguard Britain’s people, interests and businesses from various threats at home, overseas and online. To do that, we rely on data. On our Intelligence Data Analyst Development Programmes in either agency you’ll see you don’t need to be a data expert to help protect the UK - just yourself. Our operations are hugely varied, which is why increasing the diversity of our people is needed more than ever before.
To protect the UK, we need people with different perspectives and backgrounds. There’s no one ‘type’ of person we recruit. You don’t need to have coding or programming skills, but you’ll have some experience analysing data and will be keen to develop your abilities further with our support and training. You’ll have (or be expecting) a 2:2 degree in any subject or have relevant work experience.
Relying on data, our Intelligence Analyst’s play a crucial role in keeping the country safe. It can be complex, but understanding it is key to the success of our operations. And if you think you know what sort of person works in data, think again. On our Intelligence and Data Analyst Development Programmes, you’ll see you don’t need to be a data expert to help protect the UK - just yourself.
We have opportunities available in either MI5 or MI6.
The programme at MI5 is based in London and begins with a 3-month training period, where you’ll learn more about the organisation and our processes. Then, you’ll do 3 different analyst postings right in the heart of MI5. Over the course of 5 years and beyond, you’ll develop your technical skills, work with tools that can’t be found anywhere else, and gain experience to support a fulfilling and rewarding career in analysis.
If you choose the programme at MI6, you’ll work for MI6 but be based in Cheltenham for the first two years before moving to London. You’ll join a multi-organisational analysis team, playing a vital role in turning raw data into intelligence to help keep our country safe. Your first six months on the programme will include a mixture of formal training in technical and analytical tools as well as on the job learning.
For more information, please visit the Intelligence and Data Analyst Development Programme on our website.
The application window for the Intelligence and Data Analyst Programme will open on 6th February 2023. In the meantime, we are looking for individuals who are from an Ethnic Minority background*, to register their interest in this forthcoming opportunity. As part of the registration of interest, you will be invited to an online event prior to the campaign opening.
Please note that a registration of interest does not constitute a job application, nor will such registration have any bearing upon the recruitment process itself. Any individuals who register their interest and who decide subsequently to apply to the Intelligence and Data Analyst Development Programmes, will need to complete an application form once the window for applications has opened.

We are confining registrations of interest to those from an Ethnic Minority background only, due to their current under-representation in our workforce. Once the application window has opened, we will welcome applications from all candidates, regardless of their ethnic background, gender, disability and/or any other characteristic(s). All applications will be assessed solely on merit.

Register your interest here.
Show Less
Report"
"Royal Mail Group
3.3",Data Analyst,"London, England",-1,-1,10000+ Employees,-1,Government,National Services & Agencies,Government & Public Administration,$10+ billion (USD),2.6,3.2,2.7,2.3,3.3,"Job reference number 292386
£30,000 - £35,000 per annum (subject to experience), 6% bonus potential and pension scheme
22.5 days annual leave plus bank holidays
Full time, 37.5 hours per week
Permanent
Remote Working

With over 2,600 sites, Royal Mail Group (RMG) has one of the largest corporate real estate and property portfolios in Europe. With a such large estate, the waste generated is immense; from food waste, recycling material to fleet and hazardous waste, we need to control and reduce our waste and data is one of the key factors to achieving this.

Royal Mail Property & Facilities Management (PFSL) have a vacancy for a Data Analyst who will support the Waste Contract Manager in providing robust, accurate and timely reports relating to waste.

The role
As a key member of the Facilities Management (FM) within FM Operations, you’ll provide a comprehensive data analysis and reporting service to the Environmental Team in relation to Royal Mail waste output. The majority of the data is via 3rd Party contracts which needs to be reported centrally to meet regulatory and environmental commitments.

In this key role, you’ll be accountable for the collation, compilation, dissemination and reporting of data with an intention that when better understood and managed, the waste volumes can be reduced or moved up the waste hierarchy with a preference for increased re-use or recycling.

You’ll work with several providers to ensure regular accurate reporting and identify areas of opportunity to reduce costs, increase recycling income or reduce overall volumes. Providers include a range of services that generate waste from their operations on RMG premises including waste disposal companies, grounds maintenance, drainage maintenance, confidential waste contractors and catering providers.

Other accountabilities include:

Accountable for the quality and integrity of waste management data by weight, cost, and waste stream type submitted to PFSL and the rest of Royal Mail Group.
Become the subject matter expert on waste data and support RMG in meeting its stated targets for waste reduction.
Build relationships with similar role holders in 3rd party providers to improve the flow of information and develop more useful and usable data.
Carry out site visits and audits to ascertain the effectiveness of PFS Ltd third-party supply chain services and the data they produce with input from operational colleagues and RM customers.
Be flexible in your approach and able to adapt, manage and where necessary drive supplier activity and reporting changes.

Location
Remote working with ad hoc travel to UK sites as and when required.

About you
You need to demonstrate the following skills and experience on your CV:


A Numerate Degree or Relevant Numerate Technical qualifications at or above NVQ level .
Extensive Excel experience at an advanced level for the analysis of data and production of reports.
Demonstrable experience of detailed data handling in a corporate environment.
Experience in using analytical software to mine data and produce reports.
Comprehensive analytical skills, with the ability to review and analyse performance data. budget information etc to identify and implement improvements.
Strong presentation skills and communication, with the ability to effectively create and deliver effective written reports and verbal presentations.
Desirable Sector Specific knowledge for waste and recycling management.
Proven track record of working at pace and the ability to meet targets and deadlines.
Skills in working with 3rd parties to obtain, interrogate and query the supply of data.

Closing Date: Monday 30th January. Please note, this advert may close early if the appropriate number of applications has been reached.
Interview Dates: We plan to hold the first stage interviews on the 10th/13th February

About Us
Royal Mail Property & Facilities Solutions is responsible for upgrading and safely maintaining one of the largest corporate real estates and property portfolios in Europe, with over 2,600 sites.

We pride ourselves in working to the highest standards of both technical assurance and customer service. It’s our job to support Royal Mail in being the best delivery company in the UK and that it is fit for delivering to 29 million addresses nationwide, six days a week.

Through our core delivery pillars of Real Estate & Value Generation, Property Programmes & Projects, and Workplace Services, Royal Mail Property & Facilities Solutions plays a key role in keeping the mail moving.

Royal Mail Property & Facilities Solutions employs 3000 employees and is owned by Royal Mail Group Ltd.

.
#RMG #LI-POST
Show Less
Report"
