Company,Job title,Location,Salary,Salary estimate,Employees,Founded,Company type,Company industry,Company sector,Company revenue,Career opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance,Description
"Cortex IT Recruitment
3.5",BI Consultant,"London, England",-1,"£35,000 /yr (est.)",1 to 50 Employees,2010,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,2.7,3.3,3.2,2.5,"A fantastic opportunity to be apart of a BI consultancy firm within private equity. If you're business oriented or enjoy tech then you're applying to the right place. Offering career progression and training from some of the best in the business. You will gain hands on experience and knowledge, with the opportunity to meet global clients abroad. If you come from a BA background or want to be apart of a rapidly growing BI consultancy firm then Apply Now
The Role
You'll be working with clients and IT teams to support the BI requirements of the company
You'll be combining your technical ability to provide valuable insights for clients
You'll have the opportunity to develop your SQL skills and learn other programming languages such as Python
Requirements
The ability to explain technical concepts in a simple manner
Strong problem solving skills
Good communication skills
Proficiency in Excel
Willing to develop SQL skills
2.1 degree in a numerate, IT or business related discipline
Benefits
A flexible hybrid working model
Bonus
Private healthcare
Competitive pension contribution
Opportunity to work abroad
Job Owner: a.ali (31129)
Show Less
Report"
Swingers Golf,Junior Data Analyst,"London, England",-1,"£31,250 /yr (est.)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Junior Data Analyst
We're looking for a Junior Data Analyst to join our growing team based at our Head Office to assist the Data Analytics Manager in ad hoc analysis for different departments across both the UK and US! In return you will receive a competitive salary plus excellent benefits!
About Us:
Swingers takes crazy golf, street food and amazing cocktails and combines them all into one incredible social experience. All our venues have a variety of nine-hole crazy golf courses, beautiful private hire spaces, delicious street food, world-class cocktails and unparalleled hospitality.
Here in the UK, we have two venues in the heart of London, one in the City and one in the West End.
We have also taken Swingers to the US, with venues in New York City and Washington D.C.
Swingers is a young, dynamic business that is growing rapidly, with plans to open additional venues in the USA over the next few years. As a result, this role offers the right person huge opportunities and career progression.
In short, what will I be doing?
Manually uploading data sets into the Data Warehouse whilst looking at solutions to automate.
Implementing integrations between the Data Warehouse and new systems.
Managing the Data Warehouse support portal.
Daily review of data loads into the Data Warehouse from each system and resolving any issues that arise.
Developing and providing reporting and analysis of Operational Business Drivers using analytics tools, including Power BI and Advanced Excel.
Updating existing and creating new dashboards to provide insight into the business and assisting each department to make informed decisions.
Carrying out training sessions and workshops to guide both head office and venue teams.
Managing Power BI user access via MS Office.
Working closely with the new ERP system to help the business maximise revenue.
Assisting the Data Analytics Manager in the budget process.
Developing weekly reporting to enhance business performance.
So, what are we looking for?
Someone with previous experience in Power BI training/Data warehouse management.
An individual who possesses advanced problem-solving skills and analytical skills who is able to organise, prioritise, and manage multiple deadlines.
Someone with a self-starter mentality with the ability to take ownership and accountability.
An individual with excellent verbal and written communication skills .
Why Join us?
You'll receive loads of support from your peers, your manager and the head office team as we want everyone to succeed.
We offer Enrolment to HSF which is an everyday health cash plan. This includes 24/7 Telephone GP advice plan, virtual doctor, counselling, legal advice and personal accident cover. It also helps to cover the cost of everyday healthcare such as dental, optical, physiotherapy and much more!
Access to HSF Perkbox platform which provides amazing discounts and savings on a wide range of goods and services!
We absolutely love a party or a chance to get together and crown the next golfing champion, you'll get free gym membership, staff discounts and access to various employee benefit platforms.
If this sounds good, then we can't wait to hear from you! Please click ""Apply"" NOW
Job Type: Full-time
Salary: £30,000.00-£32,500.00 per year
Show Less
Report"
"Change Grow Live
3.4",Data Analyst,"London, England",-1,"£40,200 /yr (est.)",1001 to 5000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.2,3.0,3.2,2.6,3.2,"Overview:
Change Grow Live are a charity dedicated to the belief that we can make a difference to our Service Users lives, offering support and respect in a safe environment, treating each user as an individual and working with them to find the right treatment and care options.

Our core values are ‘Be open, be compassionate and be bold’ and our team members apply these daily to achieve our mission of helping people change the direction of their lives, grow as individuals, and live life to its full potential.

As a data analyst you will ensure the collection, collation, input, recording, analysis and reporting of data is performed to the highest standard. You will provide expert advice, support and analysis to a range of stakeholders, including Service Managers, Regional Directors, Commissioners, and other Executive functions such as Clinical, Quality, Governance and Innovation.

This is an excellent opportunity for someone looking to take the next step in their career with a charity that will support your continued personal and professional development.
Responsibilities:
Where: One of our London services

When: We are looking to get the right person into the team ASAP
What we will give to you:

25 days holiday (+ bank holidays) rising by 1 day for each years’ service
Flexible working arrangements
Paid ‘Wellness’ hour each week along with a ‘Wellness’ hub and Employee Assist Programme
Contributory pension scheme
A great selection of benefits incl. discounts for shopping, cinema, holidays, etc.
A friendly and supportive team
Training, career development & progression opportunities

About the role:
To use data that contributes to service user safety and maximise outcomes.
Ensure timely submissions to the applicable National Drug Treatment Monitoring System (NDTMS) datasets ensuring highest data quality.
To produce reporting external audiences (including commissioners).
To produce regular and ad hoc data, analysis and reporting for internal requirements.
To support the wider contracting and performance management requirements and that information is shared and disseminated in a professional and timely manner.

About you:
Advanced knowledge of Microsoft Excel.
Experience of maintaining information systems.
Experience of managing large datasets and analysis.
Experience of developing data processes and systems.
Highly IT literate with good knowledge of Microsoft Office applications.
Previous experience of working with NDTMS.
Knowledge of the management of data in health and social care sectors, including substance misuse

Please read attached Job Description and Role Specifics for a more detailed outline of responsibilities and Person Specifications

If this sounds like you and you’d like to begin your journey with Change Grow Live, then we’d love to talk to you.
Please note: This post is subject to a Disclosure and Barring Service (DBS) check

Salary Range (pro rata if part time)
CGL points 26 to 30 (£28,547.65 - £32,412.09)
ILW / OLW /Fringe
London Weighting applies (£3,915.44 - £2,080.07)
Closing Date
31/1/2023
Interview Date: 07/2/2023

This post is subject to a Disclosure and Barring Service (DBS) Scheme check at a basic level.

Apply
Email this job to a friend
Share this vacancy on your newsfeed
We believe that having diverse people working as part of our team makes us the organisation that we are.

We actively encourage applications from people from all backgrounds to help us to provide the best possible experience for the people who use our services and to make Change Grow Live a great place to work. If you have any feedback on our recruitment processes (good or bad) we’d love to hear from you so that we can make sure they are fair and we attract and recruit the best, most diverse workforce possible.

The safety of vulnerable children, young people and adults is our absolute priority. We will support you in your role to make sure that you are equipped to support the safety of people who use our services and those around them, to the highest standard possible.

Salary Range (pro rata if part time): CGL points 26 to 30 (£28,547.65 - £32,412.09) ILW / OLW /Fringe: Inner London Weighting (£3,915.44) Interview Date: 7/2/2023 Closing Date: 31/1/2023 If you have any questions on this opportunity that you would like to talk through please contact us using the below details:: Danielle Diovisalvi | Danielle.Diovisalvi@cgl.org.uk : This post is subject to a Disclosure and Barring Service (DBS) Scheme check at a basic level.
Show Less
Report"
"Cord
3.8",Business Intelligence and Data Analyst (Senior to Lead),"Hemel Hempstead, England",-1,"£57,500 /yr (est.)",1 to 50 Employees,2016,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,3.5,"We’re looking for a Data and Business Intelligence Analyst to develop, embed and continuously improve the quality of reporting, measurement and data visualisation for the Executive team and functional teams to inform and enhance decision making. This is a real opportunity to innovate, be creative and implement impactful change across Haven Holidays and Caravan Sales.
Your Opportunity
To learn, develop and become an expert in a key area of the business by:
Developing new/enhanced reporting and visualisation of data to support effective decision-making, including requirements gathering and soliciting feedback
Supporting adaptation and utilisation of visualisation by ensuring effective use and understanding
Developing your expertise and become an SME in a particular specialism by gaining deep understanding of business KPIs and what factors drive decisions
Developing high quality data structures and support provision, consistency and quality of data
What we’d like you to bring:
Advanced SQL development skills coupled with solid experience of a data visualisation tool (Tableau, PowerBI)
Demonstrable experience of financial metrics and management reporting
Experience in additional programming languages, such as R or Python
Some experience in delivering large, data-focussed commercial change projects
What’s In It for You?
Competitive holiday allowance that rises with service
Holiday buy scheme
Annual bonus
20% discount for any Haven, Butlins or Warner holiday for you, friends, and family
Wellbeing support across several different topics
Opportunities to use our corporate box at The O2 arena for music, comedy, sport, and entertainment events
Exclusive discounts with several corporate partners
Access to fantastic learning and development opportunities, including Apprenticeships & Degrees
Real career pathways
If this sounds like the right opportunity for you, go ahead and apply!

Call with Recruiter
Interview with Head of Department
At home data test to be walked through at second interview
Teams interview with HoD
Coffee Chat with Chief Commercial Officer
Tableau, SQL, Data VisualisationTableau, SQL, Data Visualisation
Show Less
Report"
Metrica Recruitment,Data Visualisation Analyst,"London, England",-1,"£40,000 /yr (est.)",1 to 50 Employees,2014,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"Micro-management, long hours, unreasonable targets and just being a small cog in a very large machine are unfortunately all too common these days.
This organisation actively strive to be the opposite of that. This is somewhere with a genuine culture of having people at its heart and recognising them as human beings, not just another employee. Somewhere you'll be treated with respect, fairness and humility while being able to work alongside and learn from some very high calibre data professionals.
So Who Are They?
A close knit boutique research company of around 45 individuals who conduct invaluable research within the management consulting space. With long-standing clients such as BCG, Mckinsey and Deloitte, this organisation is commissioned to understand how their clients are perceived by their own clientele. Additionally, they work to build forecasting models to predict the future performance within the industry.
The Opportunity
As a Data Visualisation Analyst, you will bring the full force of your Tableau knowledge to take client data, analyse it and producing compelling visuals to tell a captivating story.
More Specifically
You'll work alongside other analysts on ""bespoke"" projects to provide them with Data and Analysis in a variety of forms
You'll sometimes be required to work with unstructured data from multiple primary sources to turn it into clear and accurate information
An aspect of quality assurance to ensure the accuracy of data before it is published or sent to clients
What's Required?
We don't usually like to put too much emphasis on ""years of experience"" however, this is a mid level position and would suit an experienced analytics professional with roughly 2 years of relevant experience. However, this is more of a guidance and each application will be reviewed on a case-by-case basis.
An expert in Tableau, you should have extensive commercial experience building dashboards and creating attractive visualisations
Experience conducting statistical analysis either in a commercial or academic setting
Candidates must be willing to go into the office full-time for the first 2 weeks (induction period)
What's In It For Me?
Flexible and hybrid working with a central London location
Competitive salary of up to £42K + profit share scheme
An innovative organisation with impactful and tangible work
An organisation with a willingness to accept change
Vibrant working atmosphere
Job Owner: d.prosser
Show Less
Report"
DataBuzz Ltd,Customer Insights Analyst,"London, England",-1,"£62,500 /yr (est.)",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,"Customer Insights Analyst - London - Hybrid - Up To 65,000 per annum
DataBuzz are recruiting on behalf of a prestigious organisation who is looking for Customer Insights Analyst.
As a Customer Insights Analyst, you will be expected to have strong experience in extracting, reporting, analysing and provide insights and KPI's to make informed decisions on strategy and progress against key targets.
As a Customer Insights Analyst, you will be expected to apply strategic thinking to translate customer insights into business opportunities to drive customer value and loyalty across the customer service programmes.
As a Customer Insights Analyst, you will be expected to run segmentation analysis on database to understand key drive segments and identify opportunities to ensure customer LTV and loyalty.
As a Customer Insights Analyst, you will be expected to have good sense of humour and ability to work under pressure.
Essential Responsibilities:
Deeply understand data in the back-end systems (Salesforce, Responsys), Data nuances, Data in the SSAS Cube/ Power BI and how data interacts.
Ensure data flowing into the SSAS cube is clean, accurate, and comprehensive.
Support Business Teams in accessing and understanding data to be analysed.
Flog any data discrepancies or data issue to IT.
Build cadenced (weekly, monthly, etc) and agile reporting dashboards.
Execute bespoke deep data analytics that will support key business decisions.
Segment customer database in new ways to inform business decisions and more effective marketing which can be done in SQL, Python, Excel (with advance skills) and can use PowerBI, Alteryx, etc.
Summarize insights from analysis and clearly communicate analytical findings in a cohesive story and articulate an argument to be presented to Business.
Essential Experience & Skills:
3-5 years of experience in data analytics, strategy, management consulting, investment banking or equivalent.
Experience of SSAS Cube, Power BI, Power BI DAX, Alteryx, Python, R Statistical Software, Excel and Salesforce.
Ability to extract data from Salesforce and Oracle Responsys and to manipulate large datasets in other tools (Excel, Power BI, etc).
The ability to extract and manipulate data from CRM systems to other tools.
Experience of predictive modelling.
Experience of running regressions to understand the impact of different levels on key KPIs.
Ability to structure large analytical problems, break them down and execute analysis.
Experience of adding value of consumer insight's function.
Highly Analytical and very detail conscious.
Ability to translate data into information for non-analytics.
Ability to clearly explain information and impact to others.
Good communication and training skills.
Mentions:
Welcome all applications from those with full right to work in the UK.
Unfortunately, not able to sponsor a work visa now or in future for this position.
As a Customer Insights Analyst, you will earn a competitive salary up to £65,000 per annum with excellent benefits.
This role can also be considered as Insight Analyst, Data Analyst, Customer Data Analyst, Power BI Insight Analyst.
Apply now to find out more about this Customer Insights Analyst.
Show Less
Report"
"Airbus
4.0",Reporting Analyst,United Kingdom,-1,-1,10000+ Employees,1970,Company - Public,Aerospace & Defence,Aerospace & Defence,$10+ billion (USD),3.7,3.8,3.8,3.4,4.0,"Job Description:
Security Clearance: Eligibility to gain UK SC Security Clearance
Location: Can be based out of Oakhanger (Bordon), Portsmouth or Corsham
Travel Required: Occasional travel within the UK between sites
First of all, what’s in it for you…
Financial Reward: Competitive salary, annual profit share, pension enhancements up to 8%, car leasing scheme, free onsite parking, share options, tax-free technology scheme, discounted shopping and much more
Work / Life Balance: 37 hour week, flexible working around core hours and Friday afternoons off, hybrid working, up to 2 additional days per month as TOIL, option to buy/sell holiday
Personal Development: Personalised development plan, Airbus Leadership University and unlimited access to 10,000+ E-learning courses, internal mobility including international opportunities
Health & Wellbeing: Wellbeing benefits (including 24/7 online GP and mental health support), Employee Assistance Programme, cycle-to-work scheme, discounted family health, dental insurance and eye tests, lunchtime yoga / meditation
Family and Caregiving: Enhanced pay for maternity, paternity, adoption and shared parental leave and caregiving
Our world is changing. And so are we. From our commitment to zero-carbon flight ( #ZEROe ) to cleaning up space , sustainability is at the heart of our purpose . So what's your next change?
About the role…
A new position has arisen for a Reporting Analyst to support with the comprehensive and extensive reporting requirement that is required under the Skynet Services Continuation Contract with the MoD. The Reporting Analyst will be a focal point for collating and delivering reports and analysis on this large and complex communications infrastructure programme.
This is a new role, with a real opportunity to make it your own.
How will you contribute to the team…
Co-ordination of Monthly and Quarterly data and information reports to the Skynet MoD Teams.
Liaison with internal and external agencies to obtain information where required to enable in depth analysis of data from the reports.
Attendance at internal and Customer meetings when required, providing input and presenting when necessary
Tracking and coordination of Airbus actions agreed at the Quarterly reporting meetings.
Production of other accurate, timely reports and analysis as required by the business.
About you…
Strong stakeholder management and not afraid to push for information in order to generate required reports
Experience of working with UK MoD or military contracts, with exposure to working in this type of environment
Analytically strong, with experience of generating reports turning data into useful & reliable information
Able to work autonomously with little direction to get results
Strong level of Microsoft Office experience, particularly Excel & PowerPoint
How can we support you…
Many of our staff work flexibly in many different ways, including part-time. Please talk to us at interview about the flexibility you need and we’ll always do our best to accommodate your request.
Please let us know if you need us to make any reasonable adjustments for the selection process – you can share this with your Talent Acquisition Partner if you are invited to interview. Examples may include (but not exclusive to) accessible facilities; auxiliary aids; room layout, etc. Any information disclosed will be treated in the strictest confidence.
#LI-LS1
This job requires an awareness of any potential compliance risks and a commitment to act with integrity, as the foundation for the Company’s success, reputation and sustainable growth.
Company:
AIRBUS Defence and Space Limited
Contract Type:
Permanent Contract / CDI / Unbefristet / Contrato indefinido
Experience Level:
Professional / Expérimenté(e) / Professionell / Profesional
Job Family:
Customer Eng.&Technical Support&Services <JF-CS-PS>
By submitting your CV or application you are consenting to Airbus using and storing information about you for monitoring purposes relating to your application or future employment. This information will only be used by Airbus.
Airbus is committed to achieving workforce diversity and creating an inclusive working environment. We welcome all applications irrespective of social and cultural background, age, gender, disability, sexual orientation or religious belief.
Airbus is, and always has been, committed to equal opportunities for all. As such, we will never ask for any type of monetary exchange in the frame of a recruitment process. Any impersonation of Airbus to do so should be reported to emsom@airbus.com .
At Airbus, we support you to work, connect and collaborate more easily and flexibly. Wherever possible, we foster flexible working arrangements to stimulate innovative thinking.
Show Less
Report"
UM for Network Rail,Level 4 Data Analysis apprenticeship scheme,"London, England",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Making evidence-based decisions matters
If problem solving and collecting data matters to you, you matter to us.
A Data Analyst Apprenticeship with Network Rail provides you with the chance to find out how data can be used in order to answer questions and solve problems. In your role, you will play a crucial part in helping to make decisions more evidence-based and, most importantly, help Network Rail operate more effectively.
Our Data Analyst Apprentices will be joined by experienced colleagues who will help you learn and develop. Once you work independently, you can apply your skills to help with the successful management of some of our biggest projects.
We offer generous study support with our apprenticeships and once you complete your qualification, there are multiple career options for you to further your development within Network Rail.
Overview
· You will begin with a competitive starting salary, and this will increase throughout the scheme as you develop.
· The scheme lasts for two years.
· You will be based in York , Doncaster , London
· The scheme will be a combination of online and classroom-based study.
Who you are matters
We’re looking for sharp thinkers and those with a curious mind. People who enjoy working in a team but are also confident to work alone with their own judgement to make decisions.
No one day will be the same in this role. You’ll be working in different areas and aspects of Network Rail as you learn about the future of the business and its contribution to the country.
At Network Rail, we invest in your future, exposing you to the different areas and aspects because you will play a key role in future of the organisation and its contribution to the country. In return, we respect individuals who are driven, hardworking and uphold Network Rail’s values and behaviours.
What you’ll be doing
You’ll get hands-on experience working across multiple projects which will help you develop an understanding of how evidence-based analysis plays a vital role in the running of Network Rail. You’ll become a pro in data handling and will be taught a range of analytical techniques to help identify and predict trends and patterns in data. You’ll play a key part in investigating and solving complex problems to prevent their reoccurrence. As data analysis is such a fast-moving environment, it’s imperative that you keep informed of industry trends including data languages, tools, software and lessons learnt elsewhere.
What you’ll get out of it
Once you’ve completed the Level 4 Data Analyst apprentice programme, you will have the opportunity to progress further within Network Rail.
The opportunities it leads to
Many of the apprentices further their career progression within Network Rail, taking on roles such as Planner or Programme Controls Manager.
Job Types: Full-time, Apprenticeship
Benefits:
Company pension
Cycle to work scheme
Employee discount
Free or subsidised travel
Life insurance
Schedule:
Monday to Friday
Supplemental pay types:
Bonus scheme
Work Location: One location
Expected start date: 01/09/2023
Show Less
Report"
"OneSavings Bank
3.6",Senior Model Execution and Reporting Analyst,"London, England",-1,"£40,334 /yr (est.)",201 to 500 Employees,-1,Company - Public,Banking & Lending,Finance,$100 to $500 million (USD),3.6,3.8,3.5,3.1,3.4,"In this role, you will have the opportunity to support the Impairment and Capital team to undertake all its deliverables. The Senior Analyst will in particular be involved in running regular processes related to behavioural scoring, impairment (IFRS9) and capital (IRB) across OneSavings Bank PLC.
Further growth prospects are expected across the full customer lifecycle as IRB is embedded across all departments, and with the bank currently implementing IRB it is an exciting time to join as you'll be part of the journey.
Our philosophy:
Before you read on, we'd like you to know that we're committed to diversity and hope that our employee base reflects the diverse nature of our society. To understand more, please follow: https://www.osb.co.uk/careers/overview/
What you will be doing:
Be responsible for the IFRS9 impairment process (including the provision of regular commentary and ad-hoc analysis)
Ensure an accurate IRB RWA calculation process is carried out (including the provision of regular commentary and ad-hoc analysis)
Maintain the macro-economic scenarios which support the IFRS9 impairment framework
Control execution across both the impairment and capital processes
Carry out ad-hoc analysis as required to identify trends, issues and developments in impairment and capital processes and use findings to continually develop and enhance them
In return for your commitment:
Please use this link to see the fantastic benefits available at OSB:
https://www.osb.co.uk/careers/benefits
Could you be the one?
We are looking for talented individuals who have the experience and knowledge set out below:
Significant experience undertaking a risk related role within a retail consumer finance environment (in particular mortgage assets)
Demonstrable experience of modelling/advanced analysis using Microsoft Excel
Experience undertaking advanced SAS/SQL programming
Experience of WPS would be an advantage
Advanced knowledge of using SQL or SAS for modelling, reporting and data manipulation
Knowledge of risk management would be an advantage
Knowledge of impairment (IFRS9) and capital (IRB) would be an advantage
Intermediate understanding of probability and statistical techniques would be helpful
We also believe that your career and how you progress is as unique as your individual personality. We continually support our people so they can become the best version of themselves.
What to do next
If this sounds like you, please apply now!
If shortlisted from your initial application we operate a personalised recruitment process.
Interviews are a two way street, we aim for them to be relevant and conversational to get the best out of you!
OSB Group are dedicated to diversity in the workplace and committed to treating all our employees and job applicants equally. We embrace equal opportunities and are opposed to discrimination on any grounds.
As part of our public commitment to the Women in Finance Charter, we have introduced our own initiatives to attract, develop and advance senior women in our sector.
We don't stop there though, we have broadened our approach to encourage diversity and inclusion at all levels and in all roles. Our leadership and Executive Committee are right behind us, to the extent that our Diversity Champions sit at Board level and on a monthly basis receive updates on our progress.
All applicants must have rights to work in the UK and be willing to undertake the relevant pre-employment screening checks should your application be successful.
#LI-HYBRID
INDHP
Show Less
Report"
"Fiera Capital
4.0","Senior Analyst, Client Experience & Reporting","London, England",-1,"£35,962 /yr (est.)",501 to 1000 Employees,2003,Company - Public,Investment & Asset Management,Finance,$500 million to $1 billion (USD),3.8,3.9,3.8,3.8,3.3,"With approximately CAD 158.3 billion in assets under management as of September 30, 2022, Fiera Capital, an independent firm, is one of Canada’s leading investment managers. We deliver customized multi-asset solutions across public and private market asset classes to institutional, financial intermediary and private wealth clients across North America, Europe and key markets in Asia. We strive to be at the forefront of investment-management science, and we are passionate about creating sustainable wealth for clients. Fiera Capital is recognized for our talented people. Our teams collaborate and seek to draw on the global industry’s most innovative and diverse offerings to craft strategies that meet the needs of any client, anywhere they are located.

Why join Fiera Capital:

Inclusive workplace and diverse background of employees
Growth and development opportunities
Entrepreneurial industry-leading company with a purposeful mission
Flexible work arrangements, competitive compensation and benefits
Collaborative approach, innovative and culture of integrity
Ambitious organization who strives for excellence

What we are looking for:
The Senior Analyst is responsible for promoting and strengthening the Client Reporting function groundwork. The Senior Analyst will manage enterprise wise investment reference data and serve as the liaison with other lines of business (i.e investment teams, performance & risk, client servicing, etc.) to capture their data requirements and solve their potential data and reporting issues. The Senior Analyst works closely with other teams to provide our clients and partners with proactive, personalized, and high-caliber reports. The Senior Analyst will also lead high client-impact projects to deliver on the firm’s strategic plan to ensure timely delivery of reporting capabilities.
Your responsibilities:
Manage the day-to-day production of full, accurate and timely Monthly & Quarterly institutional client reports and Factsheets;
Actively participate in all phases of the Client Reporting change process. Play a key role in idea/enhancement generation while challenging the conventional view constructively and respectfully to influence the direction of progress;
Contribute to department and corporate projects as a Client Experience & Investment operations expert across a variety of client reporting initiatives;
Assume the leadership in implementing the Client Reporting best practices and culture;
Provide support and training to the investment teams and other stakeholders on subjects related to Client Experience, especially Client Reporting;
Actively leverage networks and use of initiative to expand own and others understanding of front to back business process and technology;
More Precisely

Retrieve and analyze data from in-house and external databases (e.g. FactSet, Morningstar, Bloomberg) to produce investment and sales materials (incl. RFPs, bespoke client reports, fund updates, factsheets, investment reports, presentations, sections of Fiera Capital’s annual reports, Board Reports, IM Reports, data partner reports and other strategic reports).
Create and produce performance reports to be used internally for competitor analysis (Peer Comparison Reports), for internal CIO reporting, financial statements, for the GIPS annual audit (GIPS Reports) and for any ad-hoc requested client performance reports.
Show a high level of adaptability and accountability by accepting new processes and showing a willingness to take on new responsibilities, as well as contributing to the design of and support the transition to new data management systems.
Ensure all materials are completed on time, are accurate and meet compliance requirements.
Lead on the Fiera Capital (UK) Limited Global Investment Performance Standards (GIPS) Verification Process and ensure that the firm wide policies and procedures to calculate and present performance are updated and maintained in compliance with GIPS standards.
Must have requirements to be successful in this role:
Undergraduate degree in Finance, Accounting, Logistics, Engineering or any other relevant field Experience;
5+ years operational experience in a financial service environment;
Demonstrated ability to develop important relationships with internal & external partners;
Superior level of interpersonal, influencing, teamwork and communication skills, both written and verbal;
Strong organizational skills and a detail-oriented working methodology;
Demonstrated ability to lead initiatives within the organization;
Must be innovative and flexible in responding to a rapidly changing environment;
Ability to handle multiple tasks while maintaining high degree of accuracy and attention to details;
Strong knowledge of Microsoft Windows (PowerPoint, Excel, Word, Outlook), SQL for basic querying;
Knowledgeable of Middle Office/Investment Operations’ policies and procedures, including but not limited to: trade support, cash management, fund administration, performance reporting and risk analysis;
For positions available in Quebec that require fluency in French and English, please note that bilingualism is required due to our global offices and clients.

Fiera Capital subscribes to the principle of employment equity. Our staff is our most valuable asset, and our goal is to create an inclusive and equitable environment where everyone can reach their true potential.

We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability, genetic information, or any other federal, state, or local protected class. Fiera Capital will not tolerate any form of discrimination or harassment.

All staffing decisions, including hiring and promotion decisions, will be based on merit, skills, performance, and business needs. We are pleased to receive applications from qualified individuals from a variety of backgrounds. Job applicants who are individually selected for an interview will be notified that accommodations are available upon request. If a selected participant requests accommodation, Fiera Capital shall consult with the applicant and provide, or arrange for the provision of, a suitable accommodation in a manner that considers the applicant’s accessibility needs due to disability.

Please stay vigilant and never share personal or confidential information during this hiring process unless it is through Mintz Global Screening, the secured platform we use to exchange such information. If in doubt, or if you think you have been a victim of fraudulent manoeuvres during your hiring process, please contact us.

Please note that job title indicated in job postings may differ from internal job titles. Accordingly, offers of employment may not reflect job titles indicated in job postings.

We thank all applicants for their interest in a career with Fiera Capital. We will only communicate with those selected for an interview.
Show Less
Report"
"Lorien
4.4",Junior Data Analyst,"London, England",-1,"£40,000 /yr (est.)",201 to 500 Employees,1977,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,4.3,3.9,4.4,4.5,4.3,"Junior Data Analyst- Permanent
Salary: £35,000-£45,000
Location: Central London
Are you a passionate Data enthusiast looking for the next significant step in your career? Do you have experience working with Python?
The client
Working on important and impactful public policy challenges, such as improving girls' access to education to transforming citizen experience of public services.
Your responsibilities
Able to coordinate and manage multiple projects in a team environment
Checking of supplied data for sense, consistency and accuracy.
Understanding, articulating, managing and responding to customer's detailed technical issues in a timely manner
Ability to complete detailed work accurately
Your experience
Ideally an interest to work in research/public policy
Experience in data administration, data analysis, data warehousing and data cleaning
Experience using Python, SPSS and Excel
Competent in Windows based setting, proficient in keyboarding, internet, and automated systems usage
An understanding of relational, object and dimensional databases
Ability to build relationships with clients with strong interpersonal and communication skills
What's next?
If you believe you have the desired skills and experience, please follow the link to apply and attach a copy of your latest CV. If successful, a Consultant will be in touch to discuss in more detail.
IND_PC1
Carbon60, Lorien & SRG - The Impellam Group STEM Portfolio are acting as an Employment Business in relation to this vacancy.
Show Less
Report"
"Noir Consulting
5.0",BI Analyst,"London, England",-1,"£50,000 /yr (est.)",51 to 200 Employees,2005,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $50 million (USD),4.2,4.7,4.2,4.5,4.5,"My Client is a rapidly expanding Finance company and due to this growth they are looking to add a Business Intelligence Analyst to the team.
The BI Analyst will play a pivotal part in further developing the Analytic capability of the business by developing both short term quick wins and be part of the long term roadmap of developing and integrating the function with colleagues across the company.
Responsibilities
Extraction and analysis of data to the specifications required by the business
Regular reconciliation and validation of the daily reporting.
Liaise with the Sales Managers to gather requirements for future projects and to ensure alignment of strategic goals.
Build and maintain existing dashboard reports, assisting the Sales team with any queries or troubleshooting issues.
Provide proactive advice to the Sales Management Team around trends and opportunities as well as any recognizable retention issues.
Working cross-departmentally including Sales, Financial Reporting Team and Chief of Staff on KPI monitoring.
Involvement in Group PLC annual report and investor presentations with a focus on producing KPIs.
Requirements
In-depth SQL knowledge and understanding of relational schemas, ideally in Microsoft SQL Server
Some knowledge of procedural SQL, an ability to strip down stored procedures and functions to reverse engineer logic
Ability to build and manage BI reports
Ability to build and maintain dashboards, with drill downs
Experience with Tableau and/or proficient in BI products
Develop reports from the data warehouse
Ability to analyse large data sets
Digest concepts and effectively transfer this into actionable analysis
'Can do' attitude
Location: London (Hybrid)
Salary: £40-60k + competitive benefits
We look to recruit individuals from all different backgrounds and encourage you to apply even if you don't tick every box. We celebrate diversity, promote inclusivity and are open to discuss flexible work options to help you balance your work and home life.
NOIRUKNETREC
NOIRUKREC
Show Less
Report"
